Raag Name,URL,Time,Aaroh,Avroh,S,r,R,g,G,m,M,P,d,D,n,N,Source_File,Swar,Jati,Thaat,Vadi - Samvadi,Vishranti Sthan,Mukhya Ang,Magnitude,Final_X,Final_Y,Final_Z
Madhuri,https://raagtime.com/ragas/madhuri,24-03,"S - g, P - N - S'","S' - n, P - G, P - m, 'n - S",True,False,False,True,True,True,False,True,False,False,True,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,5.0,2.0
Madhuvanti,https://raagtime.com/ragas/madhuvanti,12-15,'N - S - g - M - P - N - S',S' - N - D - P - M - g - R - S,True,False,True,True,False,False,True,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,5.0,1.0
Malagunji,https://raagtime.com/ragas/malagunji,09-12,S - R - G - m - D - N - S',"S' - n - D - P - m - G, m - g - R - S",True,False,True,True,True,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,9,0.0,7.0,2.0
Malani,https://raagtime.com/ragas/malani,06-09,S - r - g - m - P - S',S' - n - d - m - g - r - S,True,True,False,True,False,True,False,True,True,False,True,False,raagtime_Raw_Data.csv,,,,,,,7,0.0,3.0,4.0
Malarani,https://raagtime.com/ragas/malarani,18-21,"S, R - M - P, N - S'","N - S' - D - P, R - M - P, G - R - S",True,False,True,False,True,False,True,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,6.0,0.0
Malashree,https://raagtime.com/ragas/malashree,18-21,S - G - P - N - S,"S - (N)P - (M)(G), P - G - S",True,False,False,False,True,False,True,True,False,False,False,True,raagtime_Raw_Data.csv,,,,,,,5,1.0,4.0,0.0
Malavi,https://raagtime.com/ragas/malavi,18-21,"S - r - G - M - P, M - D - S'","S' - N - P - M, G - r - S",True,True,False,False,True,False,True,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,5.0,1.0
Malayamarutam,https://raagtime.com/ragas/malayamarutam,06-09,S - G - P - D - n - S',S' - n - D - P - G - r - S,True,True,False,False,True,False,False,True,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,6,0.0,4.0,2.0
"Malhar, Charju Ki",https://raagtime.com/ragas/malhar-charju-ki,Monsoon,"S - m - R - P, n - N - S'","S' - P - D - P, (m)g - (m)g - m - P - m - m\R - S",True,False,True,True,False,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,8,0.0,6.0,2.0
"Malhar, Des",https://raagtime.com/ragas/malhar-des,06-09,S - R - m - P - N - S',S' - D - n - P - m - P - (m)g - (m)g - m - R - S,True,False,True,True,False,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,8,0.0,6.0,2.0
"Malhar, Dhulia",https://raagtime.com/ragas/malhar-dhulia,Monsoon,"S - (m)R - P, n - D - N - S'","S' - n - D - P, m - R, (m)g - (m)g - m - P - m - m\R - S",True,False,True,True,False,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,8,0.0,6.0,2.0
"Malhar, Gaud",https://raagtime.com/ragas/malhar-gaud,Monsoon,"S - R - G - m - R - P, m - P - n - D - N - S'",S' - D - n - P - m - P - m - R - G - R - S,True,False,True,False,True,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,8,0.0,7.0,1.0
"Malhar, Jayant",https://raagtime.com/ragas/malhar-jayant,21-24,S - (m)R - P - n - D - N - S',"S' - (S')D - n - m - P, (D)P - m - G - R, g - R - S - 'N - S - (S)'D - 'n - R - S",True,False,True,True,True,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,9,0.0,7.0,2.0
"Malhar, Meera",https://raagtime.com/ragas/malhar-meera,Monsoon,"S - (m)R - P, n - D - N - S'","S' - R' - (n)d - (n)d - n - P, m - P, (m)g - (m)g - m - R - S",True,False,True,True,False,True,False,True,True,True,True,True,raagtime_Raw_Data.csv,,,,,,,9,0.0,6.0,3.0
"Malhar, Megh",https://raagtime.com/ragas/malhar-megh,Monsoon,"S, m - R, m - P, n - N - S'","S' - n - P, m - R, m - 'N - R - S",True,False,True,False,False,True,False,True,False,False,True,True,raagtime_Raw_Data.csv,,,,,,,6,0.0,5.0,1.0
"Malhar, Miyan",https://raagtime.com/ragas/malhar-miyan,Monsoon,"S - m - R - P, - m - P - n - D - N - S'",S' - D - n - P - m - P - (m)g~ - m - R - S,True,False,True,True,False,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,8,0.0,6.0,2.0
"Malhar, Nanak",https://raagtime.com/ragas/malhar-nanak,Monsoon,'N - S - R - g - m - P - n - N - S',S' - n - P - m - g - R - g - m - g - R - S,True,False,True,True,False,True,False,True,False,False,True,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,5.0,2.0
"Malhar, Nat",https://raagtime.com/ragas/malhar-nat,21-24,"S - (G)R - G - m, m - R - P, n - D - N - S'","S' - D - n - P - m, G - R - R - G - G - m - R - S",True,False,True,False,True,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,8,0.0,7.0,1.0
"Malhar, Ramdasi",https://raagtime.com/ragas/malhar-ramdasi,Monsoon,S - R - P - G - m - P - n - N - S',S' - D - n - m - P - D - P - m - G - m - P - (m)g(m)g - m - R - S,True,False,True,True,True,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,9,0.0,7.0,2.0
"Malhar, Sur",https://raagtime.com/ragas/malhar-sur,Monsoon,S - R - m - P - n - D - m - P - N - S',S' - n - D - m - P - n - D - P - m - R - S,True,False,True,False,False,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,6.0,1.0
Maligaura,https://raagtime.com/ragas/maligaura,18-21,"S - r - 'N - 'd - 'N, r - G, M - G, M - P - N - S'","S' - r' - N, d - P, N - (d)M, G, M - 'N - r - S",True,True,False,False,True,False,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,4.0,2.0
Malin,https://raagtime.com/ragas/malin,18-21,'N - S - G - P - N - D - S',S' - N - D - P - G - P - G - r - S,True,True,False,False,True,False,False,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,6,0.0,5.0,1.0
Malkauns,https://raagtime.com/ragas/malkauns,24-03,S - g - m - d - n - S',S' - n - d - m - g - S,True,False,False,True,False,True,False,False,True,False,True,False,raagtime_Raw_Data.csv,,,,,,,5,0.0,2.0,3.0
"Malkauns, Pancham",https://raagtime.com/ragas/malkauns-pancham,24-03,S - g - m - d - n - S',S' - n - d - n - d - m - P - g - m - g - S,True,False,False,True,False,True,False,True,True,False,True,False,raagtime_Raw_Data.csv,,,,,,,6,0.0,3.0,3.0
"Malkauns, Sampoorna",https://raagtime.com/ragas/malkauns-sampoorna,24-03,S - (m)g - m - (n)d - n - S',"S' - n - (n)d - m - (m)g, m - P - m - g, (S)'n - R - S",True,False,True,True,False,True,False,True,True,False,True,False,raagtime_Raw_Data.csv,,,,,,,7,0.0,4.0,3.0
Manjiri,https://raagtime.com/ragas/manjiri,24-03,S - G - m - P - d - N - S',S' - N - d - P - M - G - r - S,True,True,False,False,True,True,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,8,1.0,5.0,2.0
"Manjiri, Hauns",https://raagtime.com/ragas/manjiri-hauns,06-09,"S, R - m - P - D, n - S'","S' - D - P, m - P - D - P - m, R - 'n - S",True,False,True,False,False,True,False,True,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,6,0.0,5.0,1.0
"Manjiri, Pat",https://raagtime.com/ragas/manjiri-pat,12-15,S - R - G - m - P - D - N - S',"S' - n - D - P, m - g - R = S",True,False,True,True,True,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,9,0.0,7.0,2.0
"Manjiri, Rudra",https://raagtime.com/ragas/manjiri-rudra,09-12,S - R - G - m - P - n - d - n - D - P - S',S' - R' - n - d - P - m - P - g - R - g - m - S,True,False,True,True,True,True,False,True,True,True,True,False,raagtime_Raw_Data.csv,,,,,,,9,0.0,6.0,3.0
Manohar,https://raagtime.com/ragas/manohar,18-21,S - r - G - M - d - S',S' - r' - N - d - P - G - M - G - r - S,True,True,False,False,True,False,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,4.0,2.0
"Manohari, Amba",https://raagtime.com/ragas/manohari-amba,09-12,S - R - g - m - D - N - S',S' - N - D - m - g - R - S,True,False,True,True,False,True,False,False,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,6,0.0,5.0,1.0
"Manohari, Kamal",https://raagtime.com/ragas/manohari-kamal,06-09,S - G - m - P - d - N - S',S' - N - d - P - m - G - S,True,False,False,False,True,True,False,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,6,0.0,5.0,1.0
Maru,https://raagtime.com/ragas/maru,15-18,S - r - G - m - M - P - d - N - S',S' - N - d - P - M - m - G - R - S,True,True,True,False,True,True,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,9,1.0,6.0,2.0
Maru Bihag,https://raagtime.com/ragas/maru-bihag,15-18,"N - S - G - M - P - m - G, M - P - N - S'","S' - N - D - P - M - G, M - G - R - S",True,False,True,False,True,True,True,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,8,1.0,7.0,0.0
Marwa,https://raagtime.com/ragas/marwa,15-18,'N - r - G - M - D - N - D - S',S' - N - D - M - G - r - S,True,True,False,False,True,False,True,False,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,6,1.0,4.0,1.0
Megh,https://raagtime.com/ragas/megh,Monsoon,S - m - R~ - P - m - P - n - S',S' - n - P - m - R~ - S,True,False,True,False,False,True,False,True,False,False,True,False,raagtime_Raw_Data.csv,,,,,,,5,0.0,4.0,1.0
Mevada,https://raagtime.com/ragas/mevada,03-06,S - R - G - m - P - D - N - S',S - N - D - P - m - G - R - S,True,False,True,False,True,True,False,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,7.0,0.0
"Mohini, Ahi",https://raagtime.com/ragas/mohini-ahi,21-24,S - r - G - m - P - D - n - S',S' - n - d - P - m - g - R - S,True,True,True,True,True,True,False,True,True,True,True,False,raagtime_Raw_Data.csv,,,,,,,10,0.0,6.0,4.0
"Mohini, Chitta",https://raagtime.com/ragas/mohini-chitta,12-15,"S, R - G - m - P, D - N - S'","S', N - P, m - R, S",True,False,True,False,True,True,False,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,7.0,0.0
Motaki,https://raagtime.com/ragas/motaki,18-21,'n - S - g - m - P - D - n - S',S' - d - n - P - D - g - m - r - S,True,True,False,True,False,True,False,True,True,True,True,False,raagtime_Raw_Data.csv,,,,,,,8,0.0,4.0,4.0
Multani,https://raagtime.com/ragas/multani,15-18,'N - S - g - M - P - N - S',S' - N - d - P - M - g - r - S,True,True,False,True,False,False,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,3.0,3.0
Naat Kuranjika,https://raagtime.com/ragas/naat-kuranjika,09-12,"'n - S, G - m, D - n - S'","R - n - S' - D - m, G - m - r - S",True,True,True,False,True,True,False,False,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,7,0.0,5.0,2.0
Nand,https://raagtime.com/ragas/nand,21-24,S - G - m - P - D - N - P - D - M - P - S',"S' - N - D - P - M - P, D - P - G - m - P - R - S",True,False,True,False,True,True,True,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,8,1.0,7.0,0.0
Narayani,https://raagtime.com/ragas/narayani,21-24,S - R - m - P - D - n - D - S',S' - n - D - P - m - R - S,True,False,True,False,False,True,False,True,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,6,0.0,5.0,1.0
"Nat, Shuddha",https://raagtime.com/ragas/nat-shuddha,21-24,S - R - G - m - P - D - N - S',S' - N - P - m - R - S,True,False,True,False,True,True,False,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,7.0,0.0
Nilambari,https://raagtime.com/ragas/nilambari,21-24,S - R - m - P - D - S',R' - n - D - P - m - G - g - R - 'N - S - 'D - 'n - g - R,True,False,True,True,True,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,9,0.0,7.0,2.0
Nupur,https://raagtime.com/ragas/nupur,24-03,"S - R - P, n - N - S'","S' - n - P, G - m, R - S",True,False,True,False,True,True,False,True,False,False,True,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,6.0,1.0
Pahadi,https://raagtime.com/ragas/pahadi,18-21,'P - 'D - S - R - G - P - D - S',S' - N - D - P - m - G - R - s - 'n - 'd - 'P - 'd - S,True,False,True,False,True,True,False,True,True,True,True,True,raagtime_Raw_Data.csv,,,,,,,9,0.0,7.0,2.0
Pancham,https://raagtime.com/ragas/pancham,18-21,S - m - G - M - D - N - D - N - M - D - S',S' - N - D - M - D - M - G - r - S,True,True,False,False,True,True,True,False,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,5.0,1.0
Paraj,https://raagtime.com/ragas/paraj,24-03,"'N - S - G, M - P - d - N - S'","S' - N - d - P, M - P - d - P, m - G - r - S",True,True,False,False,True,True,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,8,1.0,5.0,2.0
Patadeep,https://raagtime.com/ragas/patadeep,12-15,'N - S - g - m - P - N - S',S' - N - D - P - m - g - R - S,True,False,True,True,False,True,False,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,6.0,1.0
Patdipaki,https://raagtime.com/ragas/patdipaki,12-15,S - G - m - P - N - S',S' - N - D - P - m - G - m - P - g - R - S,True,False,True,True,True,True,False,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,8,0.0,7.0,1.0
Pilu,https://raagtime.com/ragas/pilu,15-18,'N - S - g - m - P - N - S',S' - N - S' - n - D - P - m - G - m - P - (m)g - R - S - N - S,True,False,True,True,True,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,9,0.0,7.0,2.0
Poorvi,https://raagtime.com/ragas/poorvi,15-18,'N - r - G - M - d - N - S',"S' - N - d - P - M - G - m - r - G, M - G - r - S",True,True,False,False,True,True,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,8,1.0,5.0,2.0
"Prabha, Kumud",https://raagtime.com/ragas/prabha-kumud,15-18,S - r - G - d - N - S',S' - P - M - G - 'N - S,True,True,False,False,True,False,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,4.0,2.0
Prabhavati,https://raagtime.com/ragas/prabhavati,06-09,S - r - G - P - d - N - S',S' - N - d - P - G - r - S,True,True,False,False,True,False,False,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,6,0.0,4.0,2.0
Puriya,https://raagtime.com/ragas/puriya,15-18,'N - r - G - M - D - N - r' - S',"r' - N - D - M - G, M - G - r - S",True,True,False,False,True,False,True,False,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,6,1.0,4.0,1.0
Pushp,https://raagtime.com/ragas/pushp,21-24,S - R - g - m - g - P - D - S',"S' - D - P, g - m - g, R - S",True,False,True,True,False,True,False,True,False,True,False,False,raagtime_Raw_Data.csv,,,,,,,6,0.0,5.0,1.0
Rageshree,https://raagtime.com/ragas/rageshree,21-24,'n - S - G - m - D - n - S',S' - n - D - m - G - R - S,True,False,True,False,True,True,False,False,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,6,0.0,5.0,1.0
Rajeshwari,https://raagtime.com/ragas/rajeshwari,18-21,S - g - m - D - N - S',S' - N - D - m - g - S,True,False,False,True,False,True,False,False,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,5,0.0,4.0,1.0
Rakta Hauns,https://raagtime.com/ragas/rakta-hauns,09-12,S - R - m - P - D - S',S' - n - P - m - R - S,True,False,True,False,False,True,False,True,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,6,0.0,5.0,1.0
Ramkali,https://raagtime.com/ragas/ramkali,06-09,"S - r - G - m - P, G - m - d - N - S'","S' - N - d - P - M - P, d - (N)d - P, G - m - r - S",True,True,False,False,True,True,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,8,1.0,5.0,2.0
"Ranjani, Dev",https://raagtime.com/ragas/ranjani-dev,06-09,"S - m, m - P - (n)d - (n)d - S'","S' - (n)d - (n)d - P - d - m, m - S",True,False,False,False,False,True,False,True,True,False,True,False,raagtime_Raw_Data.csv,,,,,,,5,0.0,3.0,2.0
"Ranjani, Gou",https://raagtime.com/ragas/ranjani-gou,21-24,N - S - G - M - P - N - S',S' - N - d - P - M - G - r - S,True,True,False,False,True,False,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,4.0,2.0
"Ranjani, Jan",https://raagtime.com/ragas/ranjani-jan,21-24,"S, R - G - m - P, N - S'","S' - D - P - m, R - G - m, P - m - R - S",True,False,True,False,True,True,False,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,7.0,0.0
"Ranjani, Kaam",https://raagtime.com/ragas/ranjani-kaam,09-12,S - r - g - r - M - P - d - N - S',S' - N - d - M - g - r - g - S,True,True,False,True,False,False,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,3.0,3.0
"Ranjani, Kamal",https://raagtime.com/ragas/ranjani-kamal,06-09,S - G - P - D - N - S',S' - N - D - n - P - m - G - S,True,False,False,False,True,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,6.0,1.0
"Ranjani, Kusum",https://raagtime.com/ragas/ranjani-kusum,21-24,S - r - M - P - d - N - S',S' - N - d - N - P - M - G - r - S,True,True,False,False,True,False,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,4.0,2.0
"Ranjani, Megh",https://raagtime.com/ragas/ranjani-megh,03-06,"'N - r - G, m, N - S'","r' - S', N - m, G, m - r - G - r - S",True,True,False,False,True,True,False,False,False,False,False,True,raagtime_Raw_Data.csv,,,,,,,5,0.0,4.0,1.0
"Ranjani, Pushp",https://raagtime.com/ragas/ranjani-pushp,24-03,"S - r, G - m, M - P - N - S'",S' - N - P - m - M - m - r - S,True,True,False,False,True,True,True,True,False,False,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,5.0,1.0
"Ranjani, Raag",https://raagtime.com/ragas/ranjani-raag,21-24,S - G - m - D - n - D - S',"R' - S - n - D - P, m - G, m - g - R - 'N - S",True,False,True,True,True,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,9,0.0,7.0,2.0
"Ranjani, Ras",https://raagtime.com/ragas/ranjani-ras,24-03,S - R - m - D - N - S',"S', N, D, m, D - m - R - S",True,False,True,False,False,True,False,False,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,5,0.0,5.0,0.0
"Ranjani, Saraswat",https://raagtime.com/ragas/ranjani-saraswat,21-24,"'N - S, g - M - P - N - S'","S' - n, D - P, M - g, R - S'",True,False,True,True,False,False,True,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,8,1.0,5.0,2.0
"Ranjani, Shree",https://raagtime.com/ragas/ranjani-shree,24-03,S - g - m - D - n - S',S' - n - D - m - g - R - S,True,False,True,True,False,True,False,False,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,6,0.0,4.0,2.0
"Ranjani, Yash",https://raagtime.com/ragas/ranjani-yash,24-03,S - r - M - P - d - S',S' - D - P - M - r - S,True,True,False,False,False,False,True,True,True,True,False,False,raagtime_Raw_Data.csv,,,,,,,6,1.0,3.0,2.0
Ras Chandra,https://raagtime.com/ragas/ras-chandra,06-09,"S - R - S, G - m - M, M - D - M - S'","R' - S', D - M - m, G - m - R - S",True,False,True,False,True,True,True,False,False,True,False,False,raagtime_Raw_Data.csv,,,,,,,6,1.0,5.0,0.0
Ratnadeep,https://raagtime.com/ragas/ratnadeep,18-21,S - G - M - P - N - S',S' - D - P - M - G - r - S,True,True,False,False,True,False,True,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,5.0,1.0
Ravikosh,https://raagtime.com/ragas/ravikosh,21-24,S - G - m - D - n - S',S' - n - D - m - R - g - R - S,True,False,True,True,True,True,False,False,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,7,0.0,5.0,2.0
Reva,https://raagtime.com/ragas/reva,18-21,"S - r - G, P - d - P - S'",S' - d - P - G - r - S,True,True,False,False,True,False,False,True,True,False,False,False,raagtime_Raw_Data.csv,,,,,,,5,0.0,3.0,2.0
Revati,https://raagtime.com/ragas/revati,06-09,"S, R - m - P, D - m - P, S'","S' - D - n - P, m - P, m - g - m - R - S",True,False,True,True,False,True,False,True,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,7,0.0,5.0,2.0
Rupeshwari,https://raagtime.com/ragas/rupeshwari,21-24,S - G - m - D - n - S',S' - n - D - m - G - S,True,False,False,False,True,True,False,False,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,5,0.0,4.0,1.0
Saajgiri,https://raagtime.com/ragas/saajgiri,18-21,"N - r - G, M - G, M - P - d - P, m - N - D - S'","S' - N - r' - N - d - P, P - D - G, M - D - G, M - G - r - S",True,True,False,False,True,True,True,True,True,True,False,True,raagtime_Raw_Data.csv,,,,,,,9,1.0,6.0,2.0
"Sakh, Bhav",https://raagtime.com/ragas/sakh-bhav,06-09,"S, m - m, D - P - D, S', N - R' - S'","S' - N - D - N - D - P, G - R, 'N - R - S",True,False,True,False,True,True,False,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,7.0,0.0
"Sakh, Dev",https://raagtime.com/ragas/sakh-dev,09-12,S - m -  R -  (P)m - N - P - S',S' - n - P - m - P - (m)g - m - R - S,True,False,True,True,False,True,False,True,False,False,True,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,5.0,2.0
"Sakh, Lachchha",https://raagtime.com/ragas/sakh-lachchha,06-09,"S - G - R - G - P - m, P - (N)D - N - S'","S' - D - n - P - m, G - P - m - G - R - S",True,False,True,False,True,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,8,0.0,7.0,1.0
Sameri,https://raagtime.com/ragas/sameri,09-12,S - R - m - P - n - S',S' - n - d - P - m - g - R - S,True,False,True,True,False,True,False,True,True,False,True,False,raagtime_Raw_Data.csv,,,,,,,7,0.0,4.0,3.0
"Sarang, Badhans",https://raagtime.com/ragas/sarang-badhans,12-15,"S - R - m, R - m - P, N - S'","S - n - P - m - (D)P - m - R, R - 'N - S",True,False,True,False,False,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,6.0,1.0
"Sarang, Gaud",https://raagtime.com/ragas/sarang-gaud,12-15,S - G - R - m - G - P - M - D - P - N - D - S',"S' - D - N - P - D - M - P - G, m - R - P - R - S",True,False,True,False,True,True,True,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,8,1.0,7.0,0.0
"Sarang, Lankadahan",https://raagtime.com/ragas/sarang-lankadahan,12-15,"S - R - m - P, n - P, N - S'","S' - D - n - P, m - P - (m)g - (m)g - m - R - S",True,False,True,True,False,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,8,0.0,6.0,2.0
"Sarang, Madhmaad",https://raagtime.com/ragas/sarang-madhmaad,09-12,S - R - m - P - n - S',"S' - n - P - m - R - m - R, 'n - S",True,False,True,False,False,True,False,True,False,False,True,False,raagtime_Raw_Data.csv,,,,,,,5,0.0,4.0,1.0
"Sarang, Miyan Ki",https://raagtime.com/ragas/sarang-miyan-ki,09-12,"'D - 'N - S, R, P - D - N - S'","S', n - D, S, n - P, m - R - S",True,False,True,False,False,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,6.0,1.0
"Sarang, Poorvi",https://raagtime.com/ragas/sarang-poorvi,18-21,"S - r, G - M - P - d - N - S'",S' - N - d - P - M - P - M - G - r - G - S,True,True,False,False,True,False,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,4.0,2.0
"Sarang, Samant",https://raagtime.com/ragas/sarang-samant,12-15,S - R - m - P - N - S',"S' - n - D - P - m - R, m - R - 'N - S",True,False,True,False,False,True,False,True,False,True,True,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,6.0,1.0
"Sarang, Shuddha",https://raagtime.com/ragas/sarang-shuddha,12-15,S - R - M - P - N - S',"S' - N - D - P - M - P - (m)R, m - R - N - S",True,False,True,False,False,True,True,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,6.0,0.0
"Sarang, Vrindavani",https://raagtime.com/ragas/sarang-vrindavani,12-15,S - R - m - P - N - S',S - n - P - m - R - m - R - S - 'N - S,True,False,True,False,False,True,False,True,False,False,True,True,raagtime_Raw_Data.csv,,,,,,,6,0.0,5.0,1.0
Saraswati,https://raagtime.com/ragas/saraswati,18-21,S - R - M - P - D - P - S',"S' - n - D - P, M - P -(P)R - S",True,False,True,False,False,False,True,True,False,True,True,False,raagtime_Raw_Data.csv,,,,,,,6,1.0,4.0,1.0
"Saravali, Naag",https://raagtime.com/ragas/saravali-naag,21-24,"S - G, m - P, D - S'","S' - D - P - m, P - G, m - G - S",True,False,False,False,True,True,False,True,False,True,False,False,raagtime_Raw_Data.csv,,,,,,,5,0.0,5.0,0.0
Saveri,https://raagtime.com/ragas/saveri,06-09,"S - r - m - P, d - S'","S' - N - d - P, m - G - r - S",True,True,False,False,True,True,False,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,7,0.0,5.0,2.0
Sawan,https://raagtime.com/ragas/sawan,Monsoon,S - g - P - G - m - P - N - S',"S' - N - D - P - g, m - G - R, S",True,False,True,True,True,True,False,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,8,0.0,7.0,1.0
Shankara,https://raagtime.com/ragas/shankara,21-24,S - G - P - N - D - S',"S' - N - (D)P, G - P - (R)G - (R)S",True,False,True,False,True,False,False,True,False,True,False,True,raagtime_Raw_Data.csv,,,,,,,6,0.0,6.0,0.0
Shimendra Madhyam,https://raagtime.com/ragas/shimendra-madhyam,18-21,S - R - g - M - P - d - N - S',S' - N - d - P - M - g - R - S,True,False,True,True,False,False,True,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,7,1.0,4.0,2.0
Shivranjani,https://raagtime.com/ragas/shivranjani,21-24,S - R - g - P - D - S',S - D - P - g - R - S,True,False,True,True,False,False,False,True,False,True,False,False,raagtime_Raw_Data.csv,,,,,,,5,0.0,4.0,1.0
Shobhavari,https://raagtime.com/ragas/shobhavari,06-09,"S - (m)R - m - P - d - P, m - P - (n)d - (n)d - S'","S' - (n)d - P, d - m - P, (m)r - (m)r - S",True,True,True,False,False,True,False,True,True,False,True,False,raagtime_Raw_Data.csv,,,,,,,7,0.0,4.0,3.0
Shree,https://raagtime.com/ragas/shree,15-18,"S - r - P, M - P - D - P -  N - S' - r' - S'",S' - r' - N - d - P(M)P - r - G - r - S,True,True,False,False,True,False,True,True,True,True,False,True,raagtime_Raw_Data.csv,,,,,,,8,1.0,5.0,2.0
"Shree, Hauns",https://raagtime.com/ragas/shree-hauns,21-24,S - G - m - P - N - S',"S' - n, m - P, P - G - m - G, S",True,False,False,False,True,True,False,True,False,False,True,True,raagtime_Raw_Data.csv,,,,,,,6,0.0,5.0,1.0
Shreetank,https://raagtime.com/ragas/shreetank,18-21,"S - r - P, P - d - P - S'","S' - N - r - N - d - P - G - r, G - r - S",True,True,False,False,True,False,False,True,True,False,False,True,raagtime_Raw_Data.csv,,,,,,,6,0.0,4.0,2.0
Shreevanti,https://raagtime.com/ragas/shreevanti,06-09,'N - S - g - M - P - N - S',S' - N - P - M - g - r - S,True,True,False,True,False,False,True,True,False,False,False,True,raagtime_Raw_Data.csv,,,,,,,6,1.0,3.0,2.0
